data de compra,nome no cartão,final do cartão,categoria,descrição,parcela,valor (em us$),cotação (em r$),valor,mes,ano
2025-12-05,CHARLIZE THERON,1153,Associação,MIX CENTER,Única,0.0,0.0,19692.0,12,2025
2025-12-09,CHARLIZE THERON,1153,Supermercados / Mercearia / Padarias / Lojas de Conveniência,S.C.MERCADO,Única,0.0,0.0,5476.0,12,2025
2025-12-11,CHARLIZE THERON,1153,Supermercados / Mercearia / Padarias / Lojas de Conveniência,ZAFFARI P. FUNDO,Única,0.0,0.0,3409.0,12,2025
2025-12-11,CHARLIZE THERON,1153,Restaurante / Lanchonete / Bar,EMPORIUM PREMIUM,Única,0.0,0.0,790.0,12,2025
2025-12-11,CHARLIZE THERON,1153,Supermercados / Mercearia / Padarias / Lojas de Conveniência,EMPORIO DAS ESPECIARIA,Única,0.0,0.0,192.0,12,2025
2025-12-11,CHARLIZE THERON,1153,Especialidade varejo,FECOPEL,Única,0.0,0.0,4274.0,12,2025
2025-10-14,BRIAN TYLER,1114,Vestuário / Roupas,MERCADOLIVRE*ALEXSAND,2/2,0.0,0.0,13845.0,10,2025
2025-11-13,BRIAN TYLER,1114,Restaurante / Lanchonete / Bar,BRUNO SOUZA DE MACEDO,Única,0.0,0.0,215.0,11,2025
2025-11-13,BRIAN TYLER,1114,Restaurante / Lanchonete / Bar,BRUNO SOUZA DE MACEDO,Única,0.0,0.0,120.0,11,2025
2025-11-13,BRIAN TYLER,1114,Serviços Profissionais,MP *PEPPER,Única,0.0,0.0,199.0,11,2025
2025-11-15,BRIAN TYLER,1114,Recreativo,SKY ZONE,Única,0.0,0.0,800.0,11,2025
2025-11-15,BRIAN TYLER,1114,Recreativo,SKY ZONE,Única,0.0,0.0,50.0,11,2025
2025-11-15,BRIAN TYLER,1114,Recreativo,SKY ZONE,Única,0.0,0.0,50.0,11,2025
2025-11-15,BRIAN TYLER,1114,Recreativo,INVASAOALIEN,Única,0.0,0.0,300.0,11,2025
2025-11-15,BRIAN TYLER,1114,Recreativo,KIDS PLAY,Única,0.0,0.0,100.0,11,2025
2025-11-15,BRIAN TYLER,1114,Recreativo,KIDS PLAY,Única,0.0,0.0,100.0,11,2025
2025-11-15,BRIAN TYLER,1114,Restaurante / Lanchonete / Bar,BURGER KING,Única,0.0,0.0,509.0,11,2025
2025-11-15,BRIAN TYLER,1114,Aluguel,OKAYMASSAGENS,Única,0.0,0.0,199.0,11,2025
2025-11-15,BRIAN TYLER,1114,Restaurante / Lanchonete / Bar,BURGER KING,Única,0.0,0.0,30.0,11,2025
2025-11-16,BRIAN TYLER,1114,Relacionados a Automotivo,SANTO ANJO,Única,0.0,0.0,130.0,11,2025
2025-11-17,BRIAN TYLER,1114,Restaurante / Lanchonete / Bar,BRUNO SOUZA DE MACEDO,Única,0.0,0.0,115.0,11,2025
2025-11-17,BRIAN TYLER,1114,Restaurante / Lanchonete / Bar,MANAS E AMARANTE,Única,0.0,0.0,100.0,11,2025
2025-11-17,BRIAN TYLER,1114,Restaurante / Lanchonete / Bar,BRUNO SOUZA DE MACEDO,Única,0.0,0.0,60.0,11,2025
2025-11-17,BRIAN TYLER,1114,Associação,MIX CENTER,Única,0.0,0.0,1398.0,11,2025
2025-11-18,BRIAN TYLER,1114,Restaurante / Lanchonete / Bar,MANAS E AMARANTE,Única,0.0,0.0,35.0,11,2025
2025-11-18,BRIAN TYLER,1114,Restaurante / Lanchonete / Bar,MANAS E AMARANTE,Única,0.0,0.0,120.0,11,2025
2025-11-19,BRIAN TYLER,1114,Associação,IFD*IFOOD CLUB,Única,0.0,0.0,795.0,11,2025
2025-11-19,BRIAN TYLER,1114,Restaurante / Lanchonete / Bar,MANAS E AMARANTE,Única,0.0,0.0,50.0,11,2025
2025-11-19,BRIAN TYLER,1114,Restaurante / Lanchonete / Bar,BRUNO SOUZA DE MACEDO,Única,0.0,0.0,130.0,11,2025
2025-11-19,BRIAN TYLER,1114,Restaurante / Lanchonete / Bar,MANAS E AMARANTE,Única,0.0,0.0,90.0,11,2025
2025-11-19,BRIAN TYLER,1114,Restaurante / Lanchonete / Bar,BRUNO SOUZA DE MACEDO,Única,0.0,0.0,130.0,11,2025
2025-11-19,BRIAN TYLER,1114,Transporte,POP 19NOV 19H20MIN,Única,0.0,0.0,212.0,11,2025
2025-11-24,BRIAN TYLER,1114,Restaurante / Lanchonete / Bar,BRUNO SOUZA DE MACEDO,Única,0.0,0.0,360.0,11,2025
2025-11-24,BRIAN TYLER,1114,Restaurante / Lanchonete / Bar,MANAS E AMARANTE,Única,0.0,0.0,140.0,11,2025
2025-11-24,BRIAN TYLER,1114,Associação,MIX CENTER,Única,0.0,0.0,1933.0,11,2025
2025-11-25,BRIAN TYLER,1114,Restaurante / Lanchonete / Bar,X CAO E CIA,Única,0.0,0.0,160.0,11,2025
2025-11-25,BRIAN TYLER,1114,Restaurante / Lanchonete / Bar,BRUNO SOUZA DE MACEDO,Única,0.0,0.0,120.0,11,2025
2025-11-25,BRIAN TYLER,1114,Serviços pessoais,54738072LUCASDE,Única,0.0,0.0,550.0,11,2025
2025-11-25,BRIAN TYLER,1114,Restaurante / Lanchonete / Bar,LUIS FERNANDO AGLIARDI,Única,0.0,0.0,480.0,11,2025
2025-11-26,BRIAN TYLER,1114,Restaurante / Lanchonete / Bar,BRUNO SOUZA DE MACEDO,Única,0.0,0.0,130.0,11,2025
2025-11-26,BRIAN TYLER,1114,Entretenimento,PPRO   *MICROSOFT,Única,0.0,0.0,1199.0,11,2025
2025-11-26,BRIAN TYLER,1114,Restaurante / Lanchonete / Bar,BRUNO SOUZA DE MACEDO,Única,0.0,0.0,90.0,11,2025
2025-11-27,BRIAN TYLER,1114,Restaurante / Lanchonete / Bar,BRUNO SOUZA DE MACEDO,Única,0.0,0.0,130.0,11,2025
2025-11-27,BRIAN TYLER,1114,Restaurante / Lanchonete / Bar,MANAS E AMARANTE,Única,0.0,0.0,70.0,11,2025
2025-11-28,BRIAN TYLER,1114,Restaurante / Lanchonete / Bar,BRUNO SOUZA DE MACEDO,Única,0.0,0.0,200.0,11,2025
2025-12-02,BRIAN TYLER,1114,Restaurante / Lanchonete / Bar,MANAS E AMARANTE,Única,0.0,0.0,70.0,12,2025
2025-12-02,BRIAN TYLER,1114,Restaurante / Lanchonete / Bar,BRUNO SOUZA DE MACEDO,Única,0.0,0.0,60.0,12,2025
2025-12-03,BRIAN TYLER,1114,Entretenimento,APPLE.COM/BILL,Única,0.0,0.0,99.0,12,2025
2025-12-03,BRIAN TYLER,1114,Restaurante / Lanchonete / Bar,BRUNO SOUZA DE MACEDO,Única,0.0,0.0,130.0,12,2025
2025-12-03,BRIAN TYLER,1114,Restaurante / Lanchonete / Bar,MANAS E AMARANTE,Única,0.0,0.0,60.0,12,2025
2025-12-04,BRIAN TYLER,1114,Transporte,POP 04DEZ 07H28MIN,Única,0.0,0.0,186.0,12,2025
2025-12-04,BRIAN TYLER,1114,Transporte,SERVICOSMIRANDA,Única,0.0,0.0,135.0,12,2025
2025-12-04,BRIAN TYLER,1114,Restaurante / Lanchonete / Bar,DALVATERESINHA,Única,0.0,0.0,70.0,12,2025
2025-12-05,BRIAN TYLER,1114,Restaurante / Lanchonete / Bar,MANAS E AMARANTE,Única,0.0,0.0,120.0,12,2025
2025-12-06,BRIAN TYLER,1114,Restaurante / Lanchonete / Bar,D ITALIA,Única,0.0,0.0,200.0,12,2025
2025-12-06,BRIAN TYLER,1114,Associação,MIX CENTER,Única,0.0,0.0,5999.0,12,2025
2025-12-06,BRIAN TYLER,1114,Restaurante / Lanchonete / Bar,IFD         *ZAMP SA,Única,0.0,0.0,4096.0,12,2025
2025-12-08,BRIAN TYLER,1114,TV por assinatura / Serviços de rádio,EBN         *SPOTIFY,Única,0.0,0.0,239.0,12,2025
2025-12-09,BRIAN TYLER,1114,Restaurante / Lanchonete / Bar,MANAS E AMARANTE,Única,0.0,0.0,40.0,12,2025
2025-12-09,BRIAN TYLER,1114,Restaurante / Lanchonete / Bar,MANAS E AMARANTE,Única,0.0,0.0,105.0,12,2025
2025-12-10,BRIAN TYLER,1114,Elétrico,M3 ATACADISTA LTDA,Única,0.0,0.0,250.0,12,2025
2025-12-10,BRIAN TYLER,1114,Transporte,FMIRANDASERVICOS,Única,0.0,0.0,100.0,12,2025
2025-12-10,BRIAN TYLER,1114,Associação,MIX CENTER,Única,0.0,0.0,3202.0,12,2025
2025-12-11,BRIAN TYLER,1114,Restaurante / Lanchonete / Bar,BRUNO SOUZA DE MACEDO,Única,0.0,0.0,90.0,12,2025
2025-12-11,BRIAN TYLER,1114,Transporte,POP 11DEZ 09H25MIN,Única,0.0,0.0,166.0,12,2025
2025-12-11,BRIAN TYLER,1114,Transporte,SERVICOSMIRANDA,Única,0.0,0.0,140.0,12,2025
2025-07-21,EVA MENDES,1117,Assistência médica e odontológica,HERMES E VIANNA COMERC,5/10,0.0,0.0,1125.0,7,2025
2025-11-07,EVA MENDES,1117,Assistência médica e odontológica,OCULAR OFTALMOLOGIA E,2/5,0.0,0.0,1320.0,11,2025
2025-11-13,EVA MENDES,1117,Restaurante / Lanchonete / Bar,IFD*LANCHERIA LAMBE BE,Única,0.0,0.0,3619.0,11,2025
2025-11-14,EVA MENDES,1117,Supermercados / Mercearia / Padarias / Lojas de Conveniência,ZAFFARI 01,Única,0.0,0.0,8051.0,11,2025
2025-11-19,EVA MENDES,1117,Departamento / Desconto,SORDI,Única,0.0,0.0,4998.0,11,2025
2025-11-25,EVA MENDES,1117,Associação,MIX CENTER,Única,0.0,0.0,4008.0,11,2025
2025-11-25,EVA MENDES,1117,Supermercados / Mercearia / Padarias / Lojas de Conveniência,ZAFFARI 01,Única,0.0,0.0,1176.0,11,2025
2025-11-26,EVA MENDES,1117,Especialidade varejo,CERTAGRO COML PROD AGR,Única,0.0,0.0,399.0,11,2025
2025-12-01,EVA MENDES,1117,Restaurante / Lanchonete / Bar,VAL BELLUNA COMERCIO D,Única,0.0,0.0,760.0,12,2025
2025-12-01,EVA MENDES,1117,Supermercados / Mercearia / Padarias / Lojas de Conveniência,ZAFFARI 01,Única,0.0,0.0,7722.0,12,2025
2025-12-02,EVA MENDES,1117,Empresa para empresa,MLP    *MAGALU-FISCHER,1/2,0.0,0.0,4495.0,12,2025
2025-12-03,EVA MENDES,1117,Departamento / Desconto,MAG*MAGALU-MAGAZINE LU,1/2,0.0,0.0,27842.0,12,2025
2025-12-04,EVA MENDES,1117,Empresa para empresa,AMAZON DIGITAL BR,Única,0.0,0.0,664.0,12,2025
2025-12-04,EVA MENDES,1117,Supermercados / Mercearia / Padarias / Lojas de Conveniência,ZAFFARI 01,Única,0.0,0.0,5633.0,12,2025
2025-12-04,EVA MENDES,1117,Associação,MIX CENTER,Única,0.0,0.0,3646.0,12,2025
2025-12-06,EVA MENDES,1117,Restaurante / Lanchonete / Bar,D ITALIA,Única,0.0,0.0,200.0,12,2025
2025-12-07,EVA MENDES,1117,TV por assinatura / Serviços de rádio,NETFLIX.COM,Única,0.0,0.0,209.0,12,2025
2025-12-07,EVA MENDES,1117,Relacionados a Automotivo,SIM TIO HUGO,Única,0.0,0.0,25154.0,12,2025
2025-10-09,VIN DIESEL,1115,Relacionados a Automotivo,SIMCAL LOJA,4/4,0.0,0.0,4000.0,10,2025
2025-12-11,VIN DIESEL,1115,Serviços de telecomunicações,PAYPAL *HEG US INC     40,Única,56.38,5.75,32429.0,12,2025
2025-12-11,VIN DIESEL,1115,Serviços de telecomunicações,PAYPAL *HEG US INC     40,Única,0.0,0.0,1135.0,12,2025
2025-12-12,VIN DIESEL,1115,Serviços de telecomunicações,PAYPAL *CONTABO        35,Única,0.0,0.0,207.0,12,2025
2025-12-12,VIN DIESEL,1115,Serviços de telecomunicações,PAYPAL *CONTABO        35,Única,10.36,5.71,5913.0,12,2025
2025-12-12,VIN DIESEL,1115,Associação,STOK CENTER 80,Única,0.0,0.0,7579.0,12,2025
2025-12-12,VIN DIESEL,1115,Associação,MIX CENTER,Única,0.0,0.0,41002.0,12,2025
2025-12-12,VIN DIESEL,1115,Serviços de telecomunicações,PAYPAL *HEG US INC     40,Única,42.75,5.71,24401.0,12,2025
2025-12-12,VIN DIESEL,1115,Serviços de telecomunicações,PAYPAL *HEG US INC     40,Única,0.0,0.0,854.0,12,2025
2025-12-13,VIN DIESEL,1115,Materiais de construção para casa,SANDRO BENEVENUTO DOS,Única,0.0,0.0,661.0,12,2025
2025-12-13,VIN DIESEL,1115,Assistência médica e odontológica,AGROPECUARIA KG,Única,0.0,0.0,75.0,12,2025
2025-12-14,VIN DIESEL,1115,Serviços de telecomunicações,PAYPAL *HEG US INC     40,Única,73.09,5.71,41718.0,12,2025
2025-12-14,VIN DIESEL,1115,Serviços de telecomunicações,PAYPAL *HEG US INC     40,Única,0.0,0.0,146.0,12,2025
2025-12-16,VIN DIESEL,1115,Relacionados a Automotivo,PF CIDADE NOVA,Única,0.0,0.0,26674.0,12,2025
2025-12-16,VIN DIESEL,1115,Restaurante / Lanchonete / Bar,LONDON BAR E RESTAURAN,Única,0.0,0.0,1877.0,12,2025
2025-12-19,VIN DIESEL,1115,Serviços de telecomunicações,PAYPAL *CONTABO        35,Única,8.87,5.82,516.0,12,2025
2025-12-19,VIN DIESEL,1115,Serviços de telecomunicações,PAYPAL *CONTABO        35,Única,0.0,0.0,181.0,12,2025
2025-12-21,VIN DIESEL,1115,Supermercados / Mercearia / Padarias / Lojas de Conveniência,PADARIA VENEZA,Única,0.0,0.0,265.0,12,2025
2025-12-21,VIN DIESEL,1115,Supermercados / Mercearia / Padarias / Lojas de Conveniência,SUPERMERCADO PORTAL,Única,0.0,0.0,7188.0,12,2025
2025-12-21,VIN DIESEL,1115,Supermercados / Mercearia / Padarias / Lojas de Conveniência,SUPERMERCADO PORTAL,Única,0.0,0.0,32923.0,12,2025
2025-12-21,VIN DIESEL,1115,Relacionados a Automotivo,POSTO FORMULA - TIO HU,Única,0.0,0.0,22457.0,12,2025
2025-12-21,VIN DIESEL,1115,Relacionados a Automotivo,COMERCIO DE COMBUSTIVE,Única,0.0,0.0,12553.0,12,2025
2025-12-22,VIN DIESEL,1115,-,Inclusao de Pagamento    ,Única,0.0,0.0,-167229.0,12,2025
2025-12-22,VIN DIESEL,1115,Serviços de telecomunicações,PAYPAL *CONTABO        35,Única,46.7,5.8,27109.0,12,2025
2025-12-22,VIN DIESEL,1115,Serviços de telecomunicações,PAYPAL *CONTABO        35,Única,0.0,0.0,949.0,12,2025
2025-12-23,VIN DIESEL,1115,Relacionados a Automotivo,PF CIDADE NOVA,Única,0.0,0.0,24323.0,12,2025
2025-12-26,VIN DIESEL,1115,Empresa para empresa,AMAZON MUSIC,Única,0.0,0.0,349.0,12,2025
2025-12-26,VIN DIESEL,1115,Relacionados a Automotivo,PF CIDADE NOVA,Única,0.0,0.0,17905.0,12,2025
2025-12-30,VIN DIESEL,1115,Associação,MIX CENTER,Única,0.0,0.0,13183.0,12,2025
2025-12-30,VIN DIESEL,1115,Relacionados a Automotivo,POSTO LUIZINHO,Única,0.0,0.0,23001.0,12,2025
2026-01-02,VIN DIESEL,1115,Associação,MIX CENTER,Única,0.0,0.0,21497.0,1,2026
2026-01-02,VIN DIESEL,1115,Materiais de construção para casa,SANDRO BENEVENUTO DOS,Única,0.0,0.0,2354.0,1,2026
2026-01-02,VIN DIESEL,1115,Supermercados / Mercearia / Padarias / Lojas de Conveniência,MERCADO DO ALEMAO,Única,0.0,0.0,33291.0,1,2026
2026-01-06,VIN DIESEL,1115,Supermercados / Mercearia / Padarias / Lojas de Conveniência,CASA DE CARNES GOEDEL,Única,0.0,0.0,14475.0,1,2026
2026-01-07,VIN DIESEL,1115,-,Estorno Tarifa,Única,0.0,0.0,-980.0,1,2026
2026-01-07,VIN DIESEL,1115,-,Anuidade Diferenciada,4/12,0.0,0.0,980.0,1,2026
2026-01-08,VIN DIESEL,1115,Relacionados a Automotivo,POSTO LUIZINHO,Única,0.0,0.0,27003.0,1,2026
2026-01-08,VIN DIESEL,1115,Associação,STOK CENTER 20,Única,0.0,0.0,3241.0,1,2026
2026-01-09,VIN DIESEL,1115,Supermercados / Mercearia / Padarias / Lojas de Conveniência,ZAFFARI 01,Única,0.0,0.0,5529.0,1,2026
2026-01-10,VIN DIESEL,1115,Supermercados / Mercearia / Padarias / Lojas de Conveniência,EVINO,Única,0.0,0.0,996.0,1,2026
2025-07-03,VIN DIESEL,1122,Departamento / Desconto,MP *EBAZARCOMBRLTDA,7/12,0.0,0.0,9954.0,7,2025
2025-07-05,VIN DIESEL,1122,Departamento / Desconto,MP *EBAZARCOMBRLTDA,7/12,0.0,0.0,13325.0,7,2025
2025-07-12,VIN DIESEL,1122,Departamento / Desconto,MLP*MAGALU-MAGAZINE LU,6/10,0.0,0.0,3177.0,7,2025
2025-07-17,VIN DIESEL,1122,Especialidade varejo,MERCADOPAGO *IMPERIOA,6/6,0.0,0.0,5376.0,7,2025
2025-09-22,VIN DIESEL,1122,Casa / Escritório Mobiliário,MERCADO*TRAMADESIGNER,4/12,0.0,0.0,25619.0,9,2025
2025-10-22,VIN DIESEL,1122,Especialidade varejo,MERCADO*IMPORMUSICA,3/5,0.0,0.0,2313.0,10,2025
2025-10-22,VIN DIESEL,1122,Especialidade varejo,MERCADOLIVRE*ECOMPATOS,3/3,0.0,0.0,5001.0,10,2025
2025-10-30,VIN DIESEL,1122,T&E Companhia aérea,UNITED AIRLINES INC,3/5,0.0,0.0,125895.0,10,2025
2025-11-20,VIN DIESEL,1122,Marketing Direto,AMAZON BR,2/2,0.0,0.0,2365.0,11,2025
2025-12-12,VIN DIESEL,1122,Educacional,KIWIFY      *AIMAKERS,Única,0.0,0.0,1250.0,12,2025
2025-12-12,VIN DIESEL,1122,Elétrico,OPENAI                 SA,Única,6.03,5.71,3442.0,12,2025
2025-12-12,VIN DIESEL,1122,Elétrico,OPENAI                 SA,Única,0.0,0.0,12.0,12,2025
2025-12-14,VIN DIESEL,1122,Empresa para empresa,MERCADOLIVRE*BARTI,1/10,0.0,0.0,1950.0,12,2025
2025-12-15,VIN DIESEL,1122,Empresa para empresa,MERCADOLIVRE*BARTIFIB,Única,0.0,0.0,2300.0,12,2025
2025-12-17,VIN DIESEL,1122,Elétrico,OPENAI                 SA,Única,6.03,5.74,3459.0,12,2025
2025-12-17,VIN DIESEL,1122,Elétrico,OPENAI                 SA,Única,0.0,0.0,121.0,12,2025
2025-12-21,VIN DIESEL,1122,Seguro,ALLIANZ SEGU*08 DE 10,Única,0.0,0.0,12203.0,12,2025
2025-12-21,VIN DIESEL,1122,Elétrico,OPENAI *CHATGPT SUBSCR SA,Única,0.0,0.0,407.0,12,2025
2025-12-21,VIN DIESEL,1122,Elétrico,OPENAI *CHATGPT SUBSCR SA,Única,20.0,5.82,11636.0,12,2025
2025-12-21,VIN DIESEL,1122,Empresa para empresa,SERV. NUVEM INTELBRAS,Única,0.0,0.0,205.0,12,2025
2025-12-23,VIN DIESEL,1122,Elétrico,OPENAI                 SA,Única,6.01,5.83,3503.0,12,2025
2025-12-23,VIN DIESEL,1122,Elétrico,OPENAI                 SA,Única,0.0,0.0,123.0,12,2025
2025-12-25,VIN DIESEL,1122,Relacionados a Automotivo,MERCADOLIVRE*MERCADOL,Única,0.0,0.0,14169.0,12,2025
2025-12-25,VIN DIESEL,1122,Construção,MERCADOLIVRE*MERCADOL,Única,0.0,0.0,12917.0,12,2025
2025-12-25,VIN DIESEL,1122,Especialidade varejo,MERCADOLIVRE*MERCADOL,Única,0.0,0.0,18515.0,12,2025
2025-12-25,VIN DIESEL,1122,Relacionados a Automotivo,MERCADOLIVRE*MERCADOL,Única,0.0,0.0,4956.0,12,2025
2025-12-25,VIN DIESEL,1122,Consertos em Geral,MERCADOLIVRE*ARTSLUVA,Única,0.0,0.0,1199.0,12,2025
2025-12-27,VIN DIESEL,1122,Serviços de telecomunicações,MLP*MAGALU-EQUIPOOLS P,Única,0.0,0.0,599.0,12,2025
2025-12-27,VIN DIESEL,1122,Limpeza / Lavanderia,MLP*MAGALU-CLICK PISCI,Única,0.0,0.0,2994.0,12,2025
2025-12-31,VIN DIESEL,1122,Relacionados a Automotivo,MERCADOLIVRE*ROCHEDAO,Única,0.0,0.0,22895.0,12,2025
2026-01-01,VIN DIESEL,1122,Elétrico,OPENAI                 SA,Única,6.02,5.79,3486.0,1,2026
2026-01-01,VIN DIESEL,1122,Elétrico,OPENAI                 SA,Única,0.0,0.0,122.0,1,2026
2026-01-01,VIN DIESEL,1122,-,SHOPEE *AMORCOMPREI,Única,0.0,0.0,-3899.0,1,2026
2026-01-01,VIN DIESEL,1122,Elétrico,SHOPEE *AMORCOMPREI,Única,0.0,0.0,7798.0,1,2026
2026-01-02,VIN DIESEL,1122,Empresa para empresa,SHOPEE *GUKANIMEIAS,Única,0.0,0.0,2999.0,1,2026
2026-01-05,VIN DIESEL,1122,Elétrico,GAMMA.APP              SA,Única,0.0,0.0,147.0,1,2026
2026-01-05,VIN DIESEL,1122,Elétrico,GAMMA.APP              SA,Única,7.34,5.72,420.0,1,2026
2026-01-05,VIN DIESEL,1122,-,MERCADOLIVRE*ROCHEDAO,Única,0.0,0.0,-22895.0,1,2026
2026-01-05,VIN DIESEL,1122,Departamento / Desconto,COLOMBO E-CO*76171516,1/10,0.0,0.0,40734.0,1,2026
2026-01-06,VIN DIESEL,1122,Elétrico,OPENAI                 SA,Única,6.01,5.72,3438.0,1,2026
2026-01-06,VIN DIESEL,1122,Elétrico,OPENAI                 SA,Única,0.0,0.0,12.0,1,2026
2026-01-08,VIN DIESEL,1122,Empresa serviços,GOOGLE YOUTUBEPREMIUM,Única,0.0,0.0,269.0,1,2026
2026-01-09,VIN DIESEL,1122,Elétrico,"CURSOR, AI POWERED IDE NE",Única,0.0,0.0,397.0,1,2026
2026-01-09,VIN DIESEL,1122,Elétrico,"CURSOR, AI POWERED IDE NE",Única,20.0,5.67,11336.0,1,2026
2026-01-11,VIN DIESEL,1122,Transporte,SHOPEE *AJSIMPORTADOS,Única,0.0,0.0,5658.0,1,2026
2026-01-12,VIN DIESEL,1122,Educacional,KIWIFY      *AIMAKERS,Única,0.0,0.0,1250.0,1,2026
2026-01-12,VIN DIESEL,1122,Elétrico,OPENAI                 SA,Única,6.01,5.65,3397.0,1,2026
2026-01-12,VIN DIESEL,1122,Elétrico,OPENAI                 SA,Única,0.0,0.0,119.0,1,2026
2025-09-09,CHARLIZE THERON,1153,Associação,SIMBIOSE,5/12,0.0,0.0,799.0,9,2025
2025-11-25,CHARLIZE THERON,1153,Assistência médica e odontológica,HOSPITAL PRONTOCLINICA,2/2,0.0,0.0,9464.0,11,2025
2025-12-01,CHARLIZE THERON,1153,Assistência médica e odontológica,FARMACIA SAO JOAO,2/2,0.0,0.0,16378.0,12,2025
2025-12-04,CHARLIZE THERON,1153,Serviços pessoais,ENDILS BELEZA E ES,2/2,0.0,0.0,2000.0,12,2025
2025-12-12,CHARLIZE THERON,1153,Supermercados / Mercearia / Padarias / Lojas de Conveniência,ZAFFARI 01,Única,0.0,0.0,1197.0,12,2025
2025-12-12,CHARLIZE THERON,1153,Assistência médica e odontológica,FARMACIA SAO JOAO,1/2,0.0,0.0,8999.0,12,2025
2025-12-12,CHARLIZE THERON,1153,Supermercados / Mercearia / Padarias / Lojas de Conveniência,MERCADO MOY,Única,0.0,0.0,3598.0,12,2025
2025-12-12,CHARLIZE THERON,1153,Supermercados / Mercearia / Padarias / Lojas de Conveniência,MERCADO MOY,Única,0.0,0.0,3858.0,12,2025
2025-12-12,CHARLIZE THERON,1153,Supermercados / Mercearia / Padarias / Lojas de Conveniência,MERCADO MOY,Única,0.0,0.0,3098.0,12,2025
2025-12-13,CHARLIZE THERON,1153,Supermercados / Mercearia / Padarias / Lojas de Conveniência,SUPERMERCADO REDE MAIS,Única,0.0,0.0,3889.0,12,2025
2025-12-13,CHARLIZE THERON,1153,Supermercados / Mercearia / Padarias / Lojas de Conveniência,SUPERMERCADOS COTRIJAL,Única,0.0,0.0,2362.0,12,2025
2025-12-15,CHARLIZE THERON,1153,Associação,MIX CENTER,Única,0.0,0.0,5518.0,12,2025
2025-12-16,CHARLIZE THERON,1153,Assistência médica e odontológica,FARMACIA SAO JOAO,Única,0.0,0.0,3389.0,12,2025
2025-12-17,CHARLIZE THERON,1153,Associação,MIX CENTER,Única,0.0,0.0,9675.0,12,2025
2025-12-17,CHARLIZE THERON,1153,Supermercados / Mercearia / Padarias / Lojas de Conveniência,FRUTEIRA TERRIBILE LTD,Única,0.0,0.0,4038.0,12,2025
2025-12-17,CHARLIZE THERON,1153,Supermercados / Mercearia / Padarias / Lojas de Conveniência,MERCADO MOY,Única,0.0,0.0,5995.0,12,2025
2025-12-18,CHARLIZE THERON,1153,Especialidade varejo,LOJA POREXEMPLO,Única,0.0,0.0,1071.0,12,2025
2025-12-18,CHARLIZE THERON,1153,Supermercados / Mercearia / Padarias / Lojas de Conveniência,CASA DO CONFEITEIRO,Única,0.0,0.0,3842.0,12,2025
2025-12-18,CHARLIZE THERON,1153,Supermercados / Mercearia / Padarias / Lojas de Conveniência,BOURBON P. FUNDO,Única,0.0,0.0,11611.0,12,2025
2025-12-18,CHARLIZE THERON,1153,Associação,STOK CENTER 20,Única,0.0,0.0,26108.0,12,2025
2025-12-19,CHARLIZE THERON,1153,Supermercados / Mercearia / Padarias / Lojas de Conveniência,S.C.MERCADO,Única,0.0,0.0,15876.0,12,2025
2025-12-20,CHARLIZE THERON,1153,Supermercados / Mercearia / Padarias / Lojas de Conveniência,ZAFFARI 09,Única,0.0,0.0,14435.0,12,2025
2025-12-22,CHARLIZE THERON,1153,Relacionados a Automotivo,POSTOS TRADICAO,Única,0.0,0.0,1099.0,12,2025
2025-12-22,CHARLIZE THERON,1153,Supermercados / Mercearia / Padarias / Lojas de Conveniência,COMERCIAL DI DOMENICO,Única,0.0,0.0,15813.0,12,2025
2025-12-23,CHARLIZE THERON,1153,Assistência médica e odontológica,HOSPITAL DE CLINICAS D,Única,0.0,0.0,4496.0,12,2025
2025-12-23,CHARLIZE THERON,1153,Especialidade varejo,NOVO MUNDO,1/2,0.0,0.0,6735.0,12,2025
2025-12-23,CHARLIZE THERON,1153,Assistência médica e odontológica,VANESSA VINDERFELTES P,1/2,0.0,0.0,2250.0,12,2025
2025-12-23,CHARLIZE THERON,1153,Supermercados / Mercearia / Padarias / Lojas de Conveniência,ZAFFARI 01,Única,0.0,0.0,2526.0,12,2025
2025-12-23,CHARLIZE THERON,1153,Associação,MIX CENTER,Única,0.0,0.0,24665.0,12,2025
2025-12-24,CHARLIZE THERON,1153,Supermercados / Mercearia / Padarias / Lojas de Conveniência,S.C.MERCADO,Única,0.0,0.0,12893.0,12,2025
2025-12-24,CHARLIZE THERON,1153,Supermercados / Mercearia / Padarias / Lojas de Conveniência,SUPERMERCADO REDE MAIS,Única,0.0,0.0,1198.0,12,2025
2025-12-26,CHARLIZE THERON,1153,Assistência médica e odontológica,FARMACIA SAO JOAO,Única,0.0,0.0,1098.0,12,2025
2025-12-26,CHARLIZE THERON,1153,Associação,MIX CENTER,Única,0.0,0.0,10076.0,12,2025
2025-12-26,CHARLIZE THERON,1153,Supermercados / Mercearia / Padarias / Lojas de Conveniência,FRUTEIRA TERRIBILE LTD,Única,0.0,0.0,2839.0,12,2025
2025-12-26,CHARLIZE THERON,1153,Supermercados / Mercearia / Padarias / Lojas de Conveniência,SUPERMERCADO REDE MAIS,Única,0.0,0.0,3057.0,12,2025
2025-12-29,CHARLIZE THERON,1153,Supermercados / Mercearia / Padarias / Lojas de Conveniência,FRUTEIRA TERRIBILE LTD,Única,0.0,0.0,1179.0,12,2025
